experiment,condition_id,condition_label,trial,frequency_hz,sample_amount_ml,effective_depth_cm,success,energy_wh,target_depth_cm
scenario,estuary,河口泥质区,85,2.0,,24.185685492293157,,,25.0
scenario,estuary,河口泥质区,86,2.0,,23.77062054626816,,,25.0
scenario,estuary,河口泥质区,87,2.0,,24.11933162899963,,,25.0
scenario,estuary,河口泥质区,88,2.0,,24.54354438072295,,,25.0
scenario,estuary,河口泥质区,89,2.0,,24.758463619798167,,,25.0
scenario,estuary,河口泥质区,90,2.0,,24.837087136546266,,,25.0
scenario,estuary,河口泥质区,91,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,92,2.0,,23.5558144163616,,,25.0
scenario,estuary,河口泥质区,93,2.0,,24.786090798231143,,,25.0
scenario,estuary,河口泥质区,94,2.0,,25.0,,,25.0
scenario,estuary,河口泥质区,95,2.0,,24.779379931612425,,,25.0
scenario,estuary,河口泥质区,96,2.0,,24.548510373985003,,,25.0
scenario,estuary,河口泥质区,97,2.0,,24.48271512707697,,,25.0
scenario,estuary,河口泥质区,98,2.0,,24.952487267781862,,,25.0
scenario,estuary,河口泥质区,99,2.0,,24.381787981544687,,,25.0
scenario,estuary,河口泥质区,100,2.0,,25.0,,,25.0
scenario,mangrove,红树林/盐沼,1,2.0,,14.138043013671492,,,15.0
scenario,mangrove,红树林/盐沼,2,2.0,,14.246721234896048,,,15.0
scenario,mangrove,红树林/盐沼,3,2.0,,14.532081278300323,,,15.0
scenario,mangrove,红树林/盐沼,4,2.0,,14.603940998039736,,,15.0
scenario,mangrove,红树林/盐沼,5,2.0,,14.484453023800258,,,15.0
scenario,mangrove,红树林/盐沼,6,2.0,,14.79966244262226,,,15.0
scenario,mangrove,红树林/盐沼,7,2.0,,14.166781769115447,,,15.0
scenario,mangrove,红树林/盐沼,8,2.0,,14.710313145923859,,,15.0
scenario,mangrove,红树林/盐沼,9,2.0,,13.557345834362124,,,15.0
scenario,mangrove,红树林/盐沼,10,2.0,,14.464554999208788,,,15.0
scenario,mangrove,红树林/盐沼,11,2.0,,14.018358621363669,,,15.0
scenario,mangrove,红树林/盐沼,12,2.0,,14.277814207093861,,,15.0
scenario,mangrove,红树林/盐沼,13,2.0,,14.532170680569786,,,15.0
scenario,mangrove,红树林/盐沼,14,2.0,,14.130670345521079,,,15.0
scenario,mangrove,红树林/盐沼,15,2.0,,13.59142735699534,,,15.0
scenario,mangrove,红树林/盐沼,16,2.0,,14.784405892054954,,,15.0
scenario,mangrove,红树林/盐沼,17,2.0,,14.361844256463256,,,15.0
scenario,mangrove,红树林/盐沼,18,2.0,,14.22716984628966,,,15.0
scenario,mangrove,红树林/盐沼,19,2.0,,14.442593404416286,,,15.0
scenario,mangrove,红树林/盐沼,20,2.0,,13.745234863153982,,,15.0
scenario,mangrove,红树林/盐沼,21,2.0,,14.380148151417938,,,15.0
scenario,mangrove,红树林/盐沼,22,2.0,,14.229141620167974,,,15.0
scenario,mangrove,红树林/盐沼,23,2.0,,14.347512282369573,,,15.0
scenario,mangrove,红树林/盐沼,24,2.0,,14.208564697344684,,,15.0
scenario,mangrove,红树林/盐沼,25,2.0,,14.187934094875583,,,15.0
scenario,mangrove,红树林/盐沼,26,2.0,,14.520216699342546,,,15.0
scenario,mangrove,红树林/盐沼,27,2.0,,14.60354050331941,,,15.0
scenario,mangrove,红树林/盐沼,28,2.0,,14.841635842964468,,,15.0
scenario,mangrove,红树林/盐沼,29,2.0,,13.773814644396017,,,15.0
scenario,mangrove,红树林/盐沼,30,2.0,,13.457372131439609,,,15.0
scenario,mangrove,红树林/盐沼,31,2.0,,14.316609504716029,,,15.0
scenario,mangrove,红树林/盐沼,32,2.0,,14.858836864471371,,,15.0
scenario,mangrove,红树林/盐沼,33,2.0,,14.08324318815159,,,15.0
scenario,mangrove,红树林/盐沼,34,2.0,,13.797653772026788,,,15.0
scenario,mangrove,红树林/盐沼,35,2.0,,14.691981048599233,,,15.0
scenario,mangrove,红树林/盐沼,36,2.0,,14.271292230222597,,,15.0
scenario,mangrove,红树林/盐沼,37,2.0,,14.023501311634346,,,15.0
scenario,mangrove,红树林/盐沼,38,2.0,,14.712696160155767,,,15.0
scenario,mangrove,红树林/盐沼,39,2.0,,14.352524302660898,,,15.0
scenario,mangrove,红树林/盐沼,40,2.0,,14.972480456930985,,,15.0
scenario,mangrove,红树林/盐沼,41,2.0,,13.790037502021317,,,15.0
scenario,mangrove,红树林/盐沼,42,2.0,,14.115771115641433,,,15.0
scenario,mangrove,红树林/盐沼,43,2.0,,14.240067583462338,,,15.0
scenario,mangrove,红树林/盐沼,44,2.0,,14.707734434424115,,,15.0
scenario,mangrove,红树林/盐沼,45,2.0,,14.410986827574906,,,15.0
scenario,mangrove,红树林/盐沼,46,2.0,,14.449291690375622,,,15.0
scenario,mangrove,红树林/盐沼,47,2.0,,14.575031168812982,,,15.0
scenario,mangrove,红树林/盐沼,48,2.0,,14.874665524589416,,,15.0
scenario,mangrove,红树林/盐沼,49,2.0,,14.597882094932007,,,15.0
scenario,mangrove,红树林/盐沼,50,2.0,,13.787285512176133,,,15.0
scenario,mangrove,红树林/盐沼,51,2.0,,14.557668140573451,,,15.0
scenario,mangrove,红树林/盐沼,52,2.0,,14.50451962936052,,,15.0
scenario,mangrove,红树林/盐沼,53,2.0,,14.375343517094212,,,15.0
scenario,mangrove,红树林/盐沼,54,2.0,,14.133174270457024,,,15.0
scenario,mangrove,红树林/盐沼,55,2.0,,14.593168870624032,,,15.0
scenario,mangrove,红树林/盐沼,56,2.0,,13.385084731162895,,,15.0
scenario,mangrove,红树林/盐沼,57,2.0,,14.466377212269094,,,15.0
scenario,mangrove,红树林/盐沼,58,2.0,,13.131882012165867,,,15.0
scenario,mangrove,红树林/盐沼,59,2.0,,14.964895326109422,,,15.0
scenario,mangrove,红树林/盐沼,60,2.0,,13.133310400558068,,,15.0
scenario,mangrove,红树林/盐沼,61,2.0,,14.426363252440522,,,15.0
scenario,mangrove,红树林/盐沼,62,2.0,,14.491878308691062,,,15.0
scenario,mangrove,红树林/盐沼,63,2.0,,14.903071614579645,,,15.0
scenario,mangrove,红树林/盐沼,64,2.0,,13.681007329872463,,,15.0
scenario,mangrove,红树林/盐沼,65,2.0,,13.988178154529248,,,15.0
scenario,mangrove,红树林/盐沼,66,2.0,,14.662854336384822,,,15.0
scenario,mangrove,红树林/盐沼,67,2.0,,14.096655486676289,,,15.0
scenario,mangrove,红树林/盐沼,68,2.0,,14.599796242527463,,,15.0
scenario,mangrove,红树林/盐沼,69,2.0,,14.270527774006545,,,15.0
scenario,mangrove,红树林/盐沼,70,2.0,,13.843485979606601,,,15.0
scenario,mangrove,红树林/盐沼,71,2.0,,13.985416454491935,,,15.0
scenario,mangrove,红树林/盐沼,72,2.0,,14.444429012619032,,,15.0
scenario,mangrove,红树林/盐沼,73,2.0,,14.276580042193606,,,15.0
scenario,mangrove,红树林/盐沼,74,2.0,,13.535192243496592,,,15.0
scenario,mangrove,红树林/盐沼,75,2.0,,14.650954851313001,,,15.0
scenario,mangrove,红树林/盐沼,76,2.0,,14.264122751411357,,,15.0
scenario,mangrove,红树林/盐沼,77,2.0,,14.210462217166642,,,15.0
scenario,mangrove,红树林/盐沼,78,2.0,,14.881812469178769,,,15.0
scenario,mangrove,红树林/盐沼,79,2.0,,14.728556077540906,,,15.0
scenario,mangrove,红树林/盐沼,80,2.0,,14.037497317375601,,,15.0
scenario,mangrove,红树林/盐沼,81,2.0,,14.12891460770309,,,15.0
scenario,mangrove,红树林/盐沼,82,2.0,,14.608501148512264,,,15.0
scenario,mangrove,红树林/盐沼,83,2.0,,13.35700837317592,,,15.0
scenario,mangrove,红树林/盐沼,84,2.0,,13.954390572667055,,,15.0
scenario,mangrove,红树林/盐沼,85,2.0,,14.548930702292541,,,15.0
scenario,mangrove,红树林/盐沼,86,2.0,,14.048465998315796,,,15.0
scenario,mangrove,红树林/盐沼,87,2.0,,14.00531594996471,,,15.0
scenario,mangrove,红树林/盐沼,88,2.0,,14.064427600855161,,,15.0
scenario,mangrove,红树林/盐沼,89,2.0,,14.897490598688144,,,15.0
scenario,mangrove,红树林/盐沼,90,2.0,,13.959342344688784,,,15.0
scenario,mangrove,红树林/盐沼,91,2.0,,14.35855081017816,,,15.0
scenario,mangrove,红树林/盐沼,92,2.0,,13.995443237129738,,,15.0
scenario,mangrove,红树林/盐沼,93,2.0,,13.945051100745053,,,15.0
scenario,mangrove,红树林/盐沼,94,2.0,,14.45289598587943,,,15.0
scenario,mangrove,红树林/盐沼,95,2.0,,14.496923221192633,,,15.0
scenario,mangrove,红树林/盐沼,96,2.0,,12.901578289979314,,,15.0
scenario,mangrove,红树林/盐沼,97,2.0,,13.878073375834544,,,15.0
scenario,mangrove,红树林/盐沼,98,2.0,,14.515195781744898,,,15.0
scenario,mangrove,红树林/盐沼,99,2.0,,14.073146754740739,,,15.0
scenario,mangrove,红树林/盐沼,100,2.0,,14.374314926236437,,,15.0
